,CustomerID,Frequency,Sold,Days,Cluster
2325,15522.0,57,398.84,32,0
2326,15523.0,10,412.01000000000005,83,0
2327,15524.0,1,440.0,24,0
2328,15525.0,180,811.02,1,0
2329,15526.0,4,148.44,32,0
2330,15527.0,166,2348.82,18,2
2331,15528.0,26,229.33,253,0
2332,15529.0,674,3967.78,22,2
2333,15530.0,108,1502.35,21,0
2334,15531.0,228,2007.44,7,2
2335,15532.0,263,1517.08,24,0
2336,15533.0,86,746.92,18,0
2337,15535.0,78,459.9,172,0
2338,15537.0,24,110.92,162,0
2339,15539.0,41,538.46,6,0
2340,15540.0,15,213.3,10,0
2341,15541.0,29,85.13000000000001,113,0
2342,15543.0,28,127.86,287,0
2343,15544.0,261,3542.51,8,2
2344,15545.0,81,292.71999999999997,53,0
2345,15547.0,702,4954.84,6,2
2346,15549.0,116,1655.76,76,0
2347,15550.0,61,575.63,3,0
2348,15551.0,29,436.06,36,0
2349,15552.0,17,90.12,216,0
2350,15553.0,56,437.23,59,0
2351,15554.0,14,217.2,277,0
2353,15556.0,31,279.77,23,0
2354,15557.0,20,473.65000000000003,28,0
2355,15561.0,31,722.74,11,0
2356,15562.0,1,134.55,351,0
2357,15563.0,117,1319.69,8,0
2358,15565.0,8,173.16,49,0
2359,15567.0,7,186.01,18,0
2360,15568.0,53,758.29,2,0
2361,15569.0,31,1375.71,103,0
2362,15570.0,330,4109.97,6,2
2363,15571.0,57,650.4300000000001,11,0
2364,15572.0,215,2552.86,4,2
2365,15573.0,104,607.45,31,0
2366,15574.0,168,702.25,177,0
2367,15576.0,45,940.6700000000001,37,0
2368,15577.0,39,258.88,150,0
2369,15578.0,13,127.1,161,0
2370,15579.0,51,348.6,68,0
2371,15581.0,151,3429.9700000000003,120,2
2372,15582.0,44,682.9100000000001,24,0
2373,15584.0,125,722.61,23,0
2374,15585.0,31,455.3,176,0
2375,15587.0,9,913.6800000000001,49,0
2376,15589.0,30,456.58,252,0
2377,15592.0,24,388.58,46,0
2378,15593.0,5,199.8,70,0
2379,15594.0,104,1767.53,15,2
2380,15596.0,84,1343.34,100,0
2381,15597.0,23,315.71999999999997,29,0
2382,15598.0,16,235.68,34,0
2383,15599.0,52,761.74,26,0
2384,15601.0,414,6745.36,10,1
2385,15602.0,54,1083.63,7,0
2386,15603.0,2,48.480000000000004,78,0
2387,15604.0,17,216.39,51,0
2388,15605.0,67,1198.23,35,0
2389,15606.0,91,2422.64,56,2
2390,15607.0,13,104.76,336,0
2391,15608.0,60,1093.68,27,0
2392,15609.0,18,270.03000000000003,182,0
2393,15610.0,6,112.46000000000001,51,0
2394,15611.0,45,1568.39,9,0
2395,15612.0,6,195.15,35,0
2396,15615.0,429,10360.04,9,1
2397,15618.0,49,747.031,32,0
2398,15619.0,3,336.40000000000003,10,0
2399,15620.0,104,1524.4,49,0
2400,15621.0,18,1158.77,3,0
2401,15622.0,214,3224.53,2,2
2402,15623.0,19,301.03,140,0
2403,15624.0,34,588.13,116,0
2404,15625.0,68,1504.56,99,0
2405,15626.0,49,675.8,74,0
2406,15628.0,157,2865.64,4,2
2407,15630.0,61,1180.4,44,0
2408,15632.0,177,3147.31,15,2
2409,15634.0,15,243.55,16,0
2410,15636.0,25,724.76,89,0
2411,15637.0,15,223.36,52,0
2412,15639.0,25,425.32,133,0
2413,15640.0,495,12433.34,3,1
2414,15641.0,119,1887.2,104,2
2415,15643.0,36,647.4,178,0
2416,15644.0,238,813.0,165,0
2417,15645.0,52,612.01,18,0
2418,15646.0,36,425.14000000000004,157,0
2419,15648.0,28,599.9,203,0
2420,15649.0,2,816.0,335,0
2421,15651.0,32,646.3,36,0
2422,15652.0,21,337.74,90,0
2423,15653.0,6,877.4399999999999,92,0
2424,15654.0,21,922.53,8,0
2425,15655.0,37,511.32,232,0
2426,15656.0,47,748.5,44,0
2427,15657.0,1,30.0,22,0
2428,15658.0,56,958.9,189,0
2429,15659.0,11,306.45,43,0
2430,15660.0,94,1552.01,24,0
2431,15661.0,5,309.8,316,0
2432,15663.0,9,138.14,105,0
2433,15664.0,19,358.63,50,0
2434,15665.0,116,2242.01,167,2
2435,15667.0,13,301.32,39,0
2436,15668.0,1,76.32000000000001,217,0
2437,15669.0,35,677.69,39,0
2438,15670.0,12,173.05,296,0
2439,15671.0,81,2635.4900000000002,18,2
2440,15673.0,155,2881.02,87,2
2441,15674.0,135,1744.02,72,2
2442,15675.0,21,323.69,80,0
2443,15676.0,216,3324.09,8,2
2444,15677.0,33,657.23,48,0
2445,15678.0,12,352.7,52,0
2446,15679.0,110,781.28,23,0
2447,15680.0,78,1333.68,8,0
2448,15681.0,67,946.36,17,0
2449,15683.0,10,193.75,116,0
2450,15687.0,168,2981.5,8,2
2451,15689.0,9,254.1,119,0
2452,15690.0,19,239.76,3,0
2453,15691.0,2,136.8,251,0
2454,15692.0,12,191.04,27,0
2455,15694.0,79,6423.6,0,1
2456,15695.0,22,409.98,266,0
2457,15696.0,177,2644.46,32,2
2458,15699.0,18,309.65,17,0
2459,15700.0,89,664.03,171,0
2460,15701.0,237,1542.14,1,0
2461,15703.0,5,211.5,264,0
2462,15704.0,117,2293.62,139,2
2463,15705.0,6,143.1,200,0
2464,15706.0,59,1001.8100000000001,59,0
2465,15707.0,214,945.58,34,0
2466,15708.0,297,3329.7200000000003,40,2
2467,15709.0,6,133.25,283,0
2468,15712.0,53,1072.3600000000001,8,0
2469,15713.0,20,346.75,142,0
2470,15714.0,35,330.88,11,0
2471,15716.0,118,1118.81,145,0
2472,15717.0,7,150.3,233,0
2474,15720.0,128,598.73,23,0
2475,15721.0,91,507.08,11,0
2476,15722.0,72,2181.21,35,2
2477,15723.0,41,203.1,364,0
2478,15724.0,12,212.3,200,0
2479,15725.0,32,415.25,14,0
2480,15727.0,302,5178.96,16,2
2481,15729.0,6,62.0,197,0
2482,15730.0,73,1108.38,65,0
2483,15732.0,14,294.12,211,0
2484,15733.0,10,162.3,282,0
2485,15734.0,26,1339.45,114,0
2486,15737.0,81,1121.21,14,0
2487,15738.0,176,4788.77,18,2
2488,15739.0,8,449.12,65,0
2489,15740.0,9,154.88,48,0
2490,15743.0,88,784.46,15,0
2491,15744.0,3,34.8,77,0
2492,15745.0,65,1071.24,8,0
2493,15746.0,29,182.96,133,0
2494,15747.0,93,974.04,12,0
2495,15748.0,21,149.31,39,0
2497,15750.0,295,2451.23,2,2
2498,15752.0,412,2628.93,39,2
2499,15753.0,1,79.2,304,0
2500,15754.0,29,455.67,50,0
2501,15755.0,149,2318.88,0,2
2502,15756.0,192,532.96,60,0
2503,15757.0,45,714.42,65,0
2504,15758.0,9,205.25,24,0
2505,15759.0,7,253.04,217,0
2506,15762.0,37,583.75,64,0
2507,15763.0,63,1048.67,31,0
2508,15764.0,188,3245.47,80,2
2509,15766.0,11,315.06,63,0
2510,15768.0,28,581.8299999999999,115,0
2512,15773.0,10,635.6800000000001,5,0
2513,15774.0,25,270.8,68,0
2514,15775.0,7,104.9,244,0
2515,15776.0,18,241.62,132,0
2516,15777.0,22,1021.61,240,0
2517,15780.0,29,475.28000000000003,183,0
2518,15781.0,21,333.56,24,0
2519,15782.0,44,2593.94,9,2
2520,15783.0,14,246.3,10,0
2521,15785.0,87,2303.75,29,2
2522,15786.0,280,4834.2,43,2
2523,15787.0,206,948.05,25,0
2524,15789.0,25,351.3,357,0
2525,15790.0,35,220.85,9,0
2526,15791.0,76,1604.44,43,0
2527,15793.0,13,948.96,8,0
2528,15795.0,42,610.01,149,0
2529,15796.0,135,2666.61,0,2
2530,15797.0,8,2207.4,112,2
2531,15799.0,98,884.14,75,0
2532,15800.0,119,699.08,106,0
2533,15801.0,69,1042.19,45,0
2534,15803.0,8,415.82000000000005,50,0
2535,15804.0,274,3848.55,0,2
2536,15805.0,307,5452.17,22,1
2537,15806.0,31,784.58,45,0
2538,15807.0,48,903.9,49,0
2539,15808.0,210,3724.77,305,2
2540,15809.0,43,399.21,35,0
2541,15810.0,112,1145.43,78,0
2542,15811.0,139,2171.32,16,2
2543,15812.0,41,1801.14,106,2
2544,15813.0,40,1303.9099999999999,207,0
2545,15814.0,74,1842.73,2,2
2546,15815.0,49,2100.6,63,2
2547,15819.0,123,1905.45,48,2
2548,15820.0,17,206.98,319,0
2549,15821.0,62,570.96,43,0
2550,15822.0,33,885.47,2,0
2551,15825.0,20,532.94,171,0
2552,15826.0,69,1649.3600000000001,50,0
2553,15827.0,134,1641.48,72,0
2554,15829.0,51,636.14,98,0
2555,15830.0,41,547.7,28,0
2556,15831.0,69,747.76,57,0
2557,15832.0,54,836.79,253,0
2558,15834.0,276,2084.9,69,2
2559,15835.0,50,954.09,43,0
2560,15836.0,12,117.47,44,0
2561,15837.0,24,391.98,64,0
2563,15839.0,65,1020.74,24,0
2564,15840.0,28,345.66,58,0
2565,15841.0,50,1209.1,63,0
2566,15843.0,8,118.95000000000002,303,0
2567,15844.0,11,130.73999999999998,45,0
2568,15845.0,140,3650.87,17,2
2569,15847.0,22,389.27,37,0
2570,15850.0,97,238.85,18,0
2571,15852.0,22,160.71,186,0
2572,15853.0,30,110.8,51,0
2573,15854.0,140,2974.65,3,2
2574,15855.0,80,712.24,136,0
2576,15857.0,14,297.0,18,0
2577,15858.0,191,1438.85,15,0
2578,15860.0,142,977.21,40,0
2579,15861.0,547,3000.36,11,2
2580,15862.0,147,832.88,7,0
2581,15863.0,18,68.84,25,0
2582,15864.0,24,1769.7800000000002,21,2
2583,15865.0,40,895.13,40,0
2584,15866.0,45,230.53,100,0
2585,15867.0,463,3797.79,4,2
2586,15869.0,15,149.64,276,0
2587,15870.0,76,354.09000000000003,32,0
2588,15872.0,128,360.93,14,0
2589,15874.0,137,4330.67,62,2
2590,15877.0,131,440.78,1,0
2591,15880.0,106,313.28000000000003,368,0
2592,15881.0,32,438.24,311,0
2593,15882.0,24,495.36,198,0
2594,15883.0,49,396.48,1,0
2595,15885.0,18,379.35,92,0
2596,15886.0,12,181.09,59,0
2597,15888.0,14,141.27,79,0
2598,15889.0,93,446.87,156,0
2599,15891.0,62,524.52,226,0
2600,15894.0,41,263.55,252,0
2601,15895.0,11,179.17,149,0
2602,15897.0,24,222.05,193,0
2603,15898.0,87,1384.68,0,0
2604,15899.0,4,56.25,368,0
2605,15900.0,51,351.11,23,0
2606,15901.0,116,363.88,16,0
2607,15903.0,75,5126.34,9,2
2608,15904.0,30,164.68,7,0
2609,15906.0,151,1521.79,19,0
2610,15907.0,249,967.45,3,0
2611,15909.0,7,191.94,173,0
2612,15910.0,267,1232.18,0,0
2613,15912.0,19,264.62,177,0
2614,15916.0,160,1491.24,15,0
2615,15917.0,12,123.1,247,0
2616,15918.0,40,334.23,190,0
2617,15919.0,143,639.89,19,0
2618,15920.0,60,167.5,153,0
2619,15921.0,25,336.03000000000003,172,0
2620,15922.0,12,363.6,371,0
2621,15923.0,21,127.08,372,0
2622,15925.0,12,207.15,193,0
2623,15930.0,21,426.63,66,0
2624,15932.0,119,2461.85,3,2
2625,15933.0,74,1107.46,20,0
2626,15935.0,12,416.86,238,0
2627,15937.0,7,145.35,63,0
2628,15938.0,18,404.58,111,0
2629,15939.0,77,6102.26,89,1
2630,15940.0,2,31.799999999999997,310,0
2631,15942.0,14,337.44,133,0
2632,15944.0,6,325.1,276,0
2633,15945.0,2,181.0,364,0
2634,15947.0,29,1708.24,82,0
2635,15948.0,60,955.24,7,0
2636,15949.0,19,364.72,16,0
2637,15950.0,103,1705.26,1,0
2638,15951.0,43,669.57,0,0
2639,15952.0,91,806.57,33,0
2640,15953.0,103,1634.53,14,0
2641,15955.0,185,4389.81,23,2
2642,15957.0,42,428.89,31,0
2643,15958.0,7,104.35,73,0
2644,15963.0,28,470.76,19,0
2645,15965.0,122,845.64,16,0
2646,15967.0,84,418.83,22,0
2647,15969.0,21,582.9,2,0
2648,15970.0,11,314.1,303,0
2649,15971.0,35,4199.85,17,2
2650,15973.0,6,99.77000000000002,235,0
2651,15974.0,177,3429.55,38,2
2652,15975.0,24,371.01,83,0
2653,15976.0,98,430.94,164,0
2654,15977.0,65,1054.73,16,0
2655,15978.0,49,1098.78,76,0
2656,15980.0,43,2398.86,88,2
2657,15981.0,97,3408.48,24,2
2658,15983.0,113,1475.02,21,0
2659,15984.0,275,2816.97,2,2
2660,15985.0,38,1037.42,122,0
2661,15986.0,14,168.12,29,0
2662,15987.0,140,1451.28,11,0
2663,15988.0,27,158.03,18,0
2664,15990.0,52,792.11,43,0
2665,15992.0,3,41.989999999999995,3,0
2666,15993.0,560,2756.82,8,2
2667,15994.0,35,427.07,54,0
2668,15996.0,131,1044.78,87,0
2669,15998.0,509,3084.17,36,2
2670,16000.0,9,12393.7,2,1
2671,16003.0,103,2735.37,29,2
2672,16005.0,218,615.39,11,0
2673,16006.0,8,101.4,210,0
2674,16007.0,385,1701.94,47,0
2675,16008.0,33,478.78,23,0
2676,16009.0,90,992.71,21,0
2677,16010.0,86,407.5,245,0
2678,16011.0,212,3362.71,7,2
2679,16012.0,94,1415.29,34,0
2681,16014.0,148,653.13,35,0
2682,16015.0,184,690.54,3,0
2683,16016.0,237,1483.31,2,0
2684,16017.0,32,211.88,46,0
2685,16018.0,28,408.90000000000003,38,0
2686,16019.0,165,3450.2400000000002,1,2
2687,16020.0,46,851.01,16,0
2688,16022.0,76,628.28,259,0
2689,16023.0,101,719.81,45,0
2690,16024.0,64,251.24,11,0
2691,16025.0,28,439.65999999999997,29,0
2692,16026.0,32,236.09,42,0
2693,16027.0,17,852.12,91,0
2695,16030.0,29,331.24,309,0
2696,16031.0,100,548.94,91,0
2698,16034.0,22,437.7,195,0
2699,16036.0,55,758.92,86,0
2700,16037.0,39,855.02,269,0
2701,16038.0,28,454.33000000000004,7,0
2702,16040.0,65,1313.55,64,0
2703,16041.0,6,3166.4,30,2
2704,16042.0,75,1147.37,21,0
2705,16043.0,39,773.99,37,0
2706,16045.0,83,1340.7,119,0
2707,16048.0,9,243.69000000000003,85,0
2708,16049.0,312,1111.79,39,0
2709,16050.0,10,137.9,173,0
2710,16052.0,34,362.06,53,0
2711,16053.0,84,1511.95,32,0
2712,16054.0,70,783.9,144,0
2713,16055.0,8,134.8,220,0
2714,16056.0,68,664.85,44,0
2715,16057.0,134,2140.2200000000003,3,2
2716,16059.0,180,1459.8600000000001,65,0
2717,16062.0,64,1153.62,9,0
2718,16063.0,23,335.32,259,0
2719,16065.0,74,372.09,364,0
2720,16066.0,102,1521.87,16,0
2721,16070.0,33,852.15,21,0
2722,16071.0,21,326.24,44,0
2723,16072.0,23,584.3199999999999,287,0
2724,16073.0,2,94.35,291,0
2725,16076.0,131,2173.53,2,2
2726,16078.0,1,79.2,283,0
2727,16079.0,21,1352.0,16,0
2728,16080.0,11,176.6,81,0
2729,16081.0,227,2806.9,55,2
2730,16083.0,31,1317.62,100,0
2731,16084.0,38,436.18,298,0
2732,16085.0,167,981.51,22,0
2733,16086.0,40,1119.31,58,0
2734,16091.0,18,315.06,154,0
2735,16092.0,53,779.36,98,0
2736,16093.0,1,17.0,106,0
2737,16094.0,67,1041.83,11,0
2738,16096.0,12,320.62,263,0
2739,16097.0,10,185.04999999999998,239,0
2740,16098.0,67,2005.63,87,2
2741,16099.0,39,731.9,49,0
2742,16101.0,83,1245.96,8,0
2743,16102.0,57,1842.14,41,2
2744,16103.0,48,1429.64,6,0
2745,16104.0,29,302.36,61,0
2746,16105.0,13,336.96,248,0
2747,16106.0,6,108.38,65,0
2748,16107.0,31,3204.1600000000003,17,2
2749,16108.0,49,816.1,84,0
2750,16109.0,18,611.88,218,0
2751,16110.0,354,1337.48,44,0
2752,16112.0,16,195.73999999999998,142,0
2753,16113.0,30,161.38,182,0
2754,16114.0,8,135.75000000000003,170,0
2755,16115.0,284,1667.97,9,0
2756,16116.0,35,592.88,205,0
2757,16117.0,30,232.21,189,0
2758,16119.0,16,423.36,7,0
2759,16120.0,32,1294.14,58,0
2760,16121.0,212,867.11,56,0
2761,16122.0,38,684.4200000000001,72,0
2762,16123.0,16,307.78,51,0
2763,16124.0,16,187.15,315,0
2764,16125.0,13,289.35,366,0
2765,16126.0,117,6287.77,28,1
2766,16127.0,40,656.25,38,0
2767,16128.0,89,1880.22,17,2
2768,16131.0,78,3506.54,51,2
2770,16134.0,38,603.69,21,0
2771,16135.0,21,517.55,262,0
2772,16136.0,37,709.38,59,0
2773,16139.0,31,635.41,18,0
2774,16140.0,37,703.77,52,0
2775,16141.0,30,620.4,87,0
2776,16142.0,37,535.34,249,0
2777,16143.0,118,2419.84,2,2
2778,16144.0,1,175.2,246,0
2779,16145.0,237,3741.98,8,2
2780,16146.0,29,734.13,156,0
2781,16147.0,22,375.0,133,0
2782,16148.0,1,76.32000000000001,295,0
2783,16149.0,18,280.52,4,0
2784,16150.0,136,1906.07,38,2
2785,16152.0,29,1829.04,268,2
2786,16153.0,89,1824.23,49,2
2787,16156.0,139,3024.62,8,2
2788,16157.0,19,644.24,15,0
2789,16159.0,14,348.2,281,0
2790,16160.0,22,1009.4499999999999,63,0
2791,16161.0,502,5352.97,1,1
2792,16162.0,2,37.4,251,0
2793,16163.0,7,441.59999999999997,224,0
2794,16164.0,35,802.53,16,0
2795,16168.0,99,3770.6,10,2
2796,16169.0,85,1822.97,7,2
2797,16170.0,127,1880.4199999999998,50,2
2798,16171.0,3,73.2,58,0
2799,16172.0,69,1140.21,94,0
2800,16173.0,87,1406.57,15,0
2801,16174.0,23,1009.5500000000001,125,0
2802,16175.0,58,1037.59,93,0
2803,16177.0,15,331.95,49,0
2804,16178.0,8,197.9,137,0
2805,16179.0,11,215.83,60,0
2806,16180.0,176,10217.48,99,1
2807,16181.0,11,305.54,72,0
2808,16182.0,28,6617.65,71,1
2809,16183.0,15,338.71000000000004,66,0
2810,16184.0,46,1155.54,63,0
2811,16185.0,31,529.41,16,0
2812,16186.0,219,3991.94,22,2
2813,16187.0,297,6841.24,31,1
2814,16188.0,67,981.86,44,0
2815,16189.0,11,215.48,15,0
2816,16190.0,6,215.08,39,0
2817,16191.0,151,4913.32,2,2
2818,16193.0,19,314.45,236,0
2819,16198.0,15,400.68100000000004,74,0
2820,16200.0,179,1080.6200000000001,3,0
2821,16201.0,115,1821.52,2,2
2822,16202.0,18,365.27,360,0
2823,16203.0,36,589.15,58,0
2824,16204.0,57,405.71,22,0
2825,16205.0,98,761.38,30,0
2826,16206.0,63,537.0600000000001,54,0
2827,16207.0,19,394.38,24,0
2828,16208.0,66,664.26,44,0
2829,16209.0,46,2262.62,88,2
2831,16211.0,24,542.77,80,0
2832,16212.0,43,681.19,18,0
2833,16213.0,6,159.0,78,0
2834,16214.0,44,1062.75,170,0
2835,16215.0,14,242.35,80,0
2836,16216.0,37,914.9300000000001,266,0
2837,16217.0,19,259.39000000000004,234,0
2838,16218.0,90,3054.87,29,2
2839,16221.0,97,864.86,36,0
2840,16222.0,137,846.72,317,0
2841,16224.0,96,1295.3,56,0
2842,16225.0,134,1096.32,44,0
2843,16226.0,8,255.12,202,0
2844,16227.0,7,308.32000000000005,218,0
2845,16229.0,47,1010.6,86,0
2846,16230.0,35,542.03,189,0
2847,16232.0,38,983.23,32,0
2848,16233.0,25,422.13,70,0
2849,16235.0,48,858.41,40,0
2850,16236.0,20,432.2,77,0
2851,16239.0,21,372.9,56,0
2852,16240.0,142,3693.81,7,2
2853,16241.0,662,2607.87,9,2
2854,16242.0,295,3598.26,7,2
2855,16243.0,51,409.1,33,0
2856,16244.0,91,1522.75,211,0
2857,16245.0,93,1352.3600000000001,23,0
2858,16247.0,16,114.56,169,0
2859,16248.0,7,152.94,61,0
2860,16249.0,69,1800.07,52,2
2861,16250.0,24,389.44,260,0
2862,16253.0,124,3665.62,31,2
2863,16255.0,274,2609.3,16,2
2864,16256.0,14,732.63,257,0
2865,16257.0,2,46.95,176,0
2866,16258.0,135,5203.51,44,2
2867,16260.0,18,1035.45,50,0
2868,16261.0,124,746.83,16,0
2869,16265.0,260,5423.15,8,1
2870,16266.0,61,861.89,73,0
2871,16268.0,45,667.65,70,0
2872,16270.0,54,1141.24,352,0
2873,16271.0,134,1423.29,2,0
2874,16272.0,25,411.7,116,0
2875,16274.0,67,357.95,372,0
2876,16275.0,33,559.87,196,0
2877,16276.0,6,810.6000000000001,176,0
2878,16278.0,25,537.83,22,0
2879,16279.0,109,1496.68,20,0
2880,16281.0,17,2062.06,71,2
2881,16282.0,11,168.3,339,0
2882,16283.0,168,1531.51,5,0
2883,16284.0,109,823.97,30,0
2884,16287.0,8,142.5,169,0
2885,16292.0,19,280.9,116,0
2886,16293.0,120,2236.7400000000002,8,2
2887,16295.0,79,1328.55,9,0
2888,16297.0,23,275.4,212,0
2889,16298.0,27,598.2,22,0
2890,16302.0,12,212.82,107,0
2891,16303.0,167,5305.83,25,1
2892,16305.0,22,361.21999999999997,138,0
2893,16306.0,44,602.27,213,0
2894,16308.0,4,2560.0,37,2
2895,16309.0,44,686.67,91,0
2896,16311.0,37,616.26,17,0
2897,16313.0,16,274.15000000000003,2,0
2898,16315.0,14,226.37,330,0
2899,16316.0,156,2755.56,63,2
2900,16317.0,69,1341.65,119,0
2901,16318.0,19,328.15,34,0
2902,16319.0,3,404.40000000000003,217,0
2903,16320.0,56,1038.46,171,0
2904,16321.0,16,230.70000000000002,71,0
2905,16322.0,37,326.75,0,0
2906,16323.0,1,207.50000000000003,195,0
2907,16324.0,118,428.68,127,0
2908,16325.0,20,510.54,43,0
2909,16326.0,320,3085.96,5,2
2910,16327.0,319,3844.22,13,2
2911,16330.0,41,242.21,17,0
2912,16332.0,154,1583.2,27,0
2914,16337.0,10,151.05,36,0
2915,16338.0,11,214.79999999999998,156,0
2916,16339.0,20,109.95,283,0
2917,16340.0,153,549.07,106,0
2918,16341.0,84,1959.38,24,2
2919,16342.0,15,322.41,74,0
2920,16343.0,47,370.47999999999996,15,0
2921,16344.0,2,101.10000000000001,157,0
2922,16345.0,38,575.41,43,0
2923,16347.0,92,887.65,10,0
2924,16348.0,235,1469.45,31,0
2925,16349.0,9,53.5,290,0
2926,16350.0,60,1100.47,20,0
2927,16351.0,8,153.9,332,0
2928,16352.0,28,494.44,17,0
2929,16353.0,94,6675.71,3,1
2930,16354.0,39,395.8,62,0
2931,16356.0,32,210.32000000000002,197,0
2932,16357.0,34,658.88,32,0
2933,16358.0,110,2024.95,0,2
2934,16359.0,70,1460.3700000000001,6,0
2935,16360.0,671,3411.69,4,2
2936,16361.0,106,896.66,9,0
2937,16362.0,90,652.07,31,0
2938,16363.0,5,109.36000000000001,52,0
2939,16364.0,53,707.04,11,0
2940,16365.0,51,1540.42,17,0
2941,16366.0,18,327.3,18,0
2942,16367.0,130,804.49,36,0
2943,16368.0,76,497.43,1,0
2944,16369.0,118,1553.66,17,0
2945,16370.0,228,1320.56,81,0
2946,16372.0,97,367.93,32,0
2947,16374.0,111,473.03000000000003,65,0
2948,16376.0,128,977.52,8,0
2949,16377.0,5,676.2,266,0
2950,16378.0,23,362.95,246,0
2951,16379.0,109,2131.9,3,2
2952,16380.0,32,1780.59,60,2
2953,16383.0,102,668.36,74,0
2954,16384.0,33,584.5,89,0
2955,16385.0,59,555.89,59,0
2956,16386.0,88,317.2,28,0
2957,16387.0,4,94.36,322,0
2958,16389.0,35,1362.27,52,0
2959,16392.0,45,221.19,269,0
2960,16393.0,358,2941.05,1,2
2961,16394.0,100,1412.06,49,0
2962,16395.0,210,1486.9,60,0
2963,16398.0,86,1631.15,144,0
2964,16399.0,73,408.57,18,0
2965,16400.0,29,303.93,94,0
2966,16401.0,198,4061.24,0,2
2967,16402.0,60,299.6,264,0
2968,16403.0,15,161.04999999999998,301,0
2969,16404.0,23,443.05,69,0
2970,16405.0,5,167.25,301,0
2971,16406.0,63,163.07,18,0
2972,16407.0,172,2126.93,12,2
2973,16409.0,232,2028.88,35,2
2974,16411.0,45,214.65,18,0
2975,16412.0,35,151.83,53,0
2976,16413.0,31,262.2,56,0
2977,16414.0,7,126.25,21,0
2978,16415.0,54,210.35,43,0
2979,16416.0,73,1026.99,26,0
2980,16418.0,102,675.27,44,0
2981,16419.0,52,959.48,112,0
2983,16423.0,18,346.12,24,0
2984,16424.0,6,82.56,190,0
2985,16425.0,21,302.7,301,0
2986,16426.0,372,1908.25,1,2
2987,16427.0,9,241.06,262,0
2988,16429.0,2,284.55,105,0
2989,16430.0,6,300.85,56,0
2990,16431.0,83,642.81,212,0
2991,16432.0,8,287.4,63,0
2992,16433.0,17,184.26,27,0
2993,16434.0,109,1522.25,28,0
2994,16438.0,132,798.35,5,0
2995,16440.0,282,3640.67,7,2
2996,16441.0,24,381.2,66,0
2997,16442.0,174,616.79,1,0
2998,16444.0,86,638.77,45,0
2999,16445.0,63,230.51,33,0
3000,16446.0,4,2.8999999999941792,0,0
3001,16447.0,36,259.01,135,0
3002,16448.0,20,188.89000000000001,197,0
3003,16449.0,43,674.69,190,0
3004,16450.0,11,311.92,149,0
3005,16451.0,14,266.97,87,0
3006,16455.0,99,1841.18,63,2
3007,16456.0,111,2158.37,98,2
3008,16457.0,9,208.36,217,0
3009,16458.0,202,3482.7400000000002,2,2
3010,16460.0,135,814.72,27,0
3011,16461.0,33,151.42,177,0
3012,16462.0,4,102.0,63,0
3013,16463.0,85,1383.7,20,0
3014,16464.0,236,1314.68,19,0
3015,16466.0,148,1603.46,33,0
3016,16468.0,2,74.9,73,0
3017,16469.0,182,650.43,23,0
3018,16470.0,171,757.44,51,0
3019,16471.0,13,223.95000000000002,274,0
3020,16473.0,19,314.86,164,0
3021,16474.0,368,1811.47,6,2
3022,16475.0,28,544.3,87,0
3023,16477.0,146,2494.46,63,2
3024,16478.0,17,331.0,24,0
3025,16479.0,35,300.83,9,0
3026,16480.0,53,769.29,75,0
3027,16482.0,18,220.62,15,0
3028,16483.0,19,139.35,191,0
3029,16484.0,26,379.4,173,0
3030,16485.0,42,363.65,76,0
3031,16488.0,31,492.2,32,0
3032,16491.0,39,731.5,46,0
3033,16493.0,62,1329.66,72,0
3034,16494.0,50,826.53,296,0
3035,16495.0,97,684.41,2,0
3036,16496.0,97,1562.22,8,0
3037,16497.0,136,2965.69,49,2
3038,16498.0,16,86.12,160,0
3039,16499.0,22,319.1,359,0
3040,16500.0,11,400.86,4,0
3041,16503.0,86,1421.43,106,0
3042,16504.0,86,484.38,24,0
3043,16505.0,4,777.6,31,0
3044,16506.0,3,90.30000000000001,19,0
3045,16509.0,13,363.7,296,0
3046,16510.0,13,248.1,371,0
3047,16511.0,169,950.26,21,0
3048,16513.0,35,874.59,4,0
3049,16515.0,113,1627.13,51,0
3050,16516.0,6,101.69999999999999,29,0
3051,16517.0,17,162.7,276,0
3052,16518.0,42,480.92,60,0
3053,16519.0,13,215.07999999999998,24,0
3054,16520.0,157,1036.6200000000001,185,0
3055,16523.0,298,9295.67,1,1
3056,16525.0,200,11895.57,1,1
3057,16526.0,15,290.36,171,0
3058,16527.0,14,228.06,80,0
3059,16528.0,17,244.41,3,0
3060,16529.0,30,455.25,189,0
3061,16531.0,77,1244.59,21,0
3062,16532.0,4,6748.8,17,1
3063,16533.0,181,1026.94,18,0
3064,16535.0,31,593.75,4,0
3065,16536.0,56,539.02,106,0
3066,16539.0,45,1388.81,2,0
3067,16542.0,5,119.62,53,0
3068,16545.0,3,339.3,164,0
3070,16550.0,261,2266.25,108,2
3071,16551.0,32,922.12,95,0
3072,16552.0,17,379.73,242,0
3073,16553.0,86,5664.57,162,1
3074,16554.0,74,641.55,2,0
3075,16555.0,17,285.89,34,0
3076,16556.0,207,3313.79,66,2
3077,16557.0,11,281.85,23,0
3078,16558.0,474,8257.04,0,1
3079,16560.0,58,816.51,20,0
3080,16561.0,31,511.12,5,0
3081,16563.0,19,1077.74,53,0
