OBJECTID,Codigo,Texto,Cod_Prov,Cod_CCAA,TotalParoRegistrado,PAD_1C02,PAD_1_COD_PROV,PAD_1_COD_CCAA,Shape__Area,Shape__Length,Codigop
246,3110,"Ràfol d'Almúnia, el",3,10,24.0,630.0,Alicante/Alacant,10.0,8130378.13483238,15877.302528142,3.0
247,3111,Redován,3,10,894.0,7765.0,Alicante/Alacant,10.0,15340069.916564902,29320.2963264139,3.0
248,3112,Relleu,3,10,68.0,1258.0,Alicante/Alacant,10.0,126135390.991302,52370.9220502692,3.0
249,3113,Rojales,3,10,682.0,17622.0,Alicante/Alacant,10.0,44437717.856506296,44902.5717733323,3.0
250,3114,"Romana, la",3,10,175.0,2411.0,Alicante/Alacant,10.0,71405565.7175293,40965.113825465094,3.0
251,3115,Sagra,3,10,18.0,414.0,Alicante/Alacant,10.0,9269970.82487106,14992.5451914254,3.0
252,3116,Salinas,3,10,191.0,1569.0,Alicante/Alacant,10.0,100976455.177765,41057.0764598527,3.0
253,3117,Sanet y Negrals,3,10,36.0,649.0,Alicante/Alacant,10.0,6410527.03213882,10709.9858877345,3.0
254,3118,San Fulgencio,3,10,406.0,7384.0,Alicante/Alacant,10.0,32172695.934906,27028.6667349871,3.0
255,3119,Sant Joan d'Alacant,3,10,1730.0,22897.0,Alicante/Alacant,10.0,15905933.7411194,18217.5195961303,3.0
256,3120,San Miguel de Salinas,3,10,392.0,6193.0,Alicante/Alacant,10.0,88426690.68447879,37942.6573981124,3.0
257,3121,Santa Pola,3,10,2867.0,31309.0,Alicante/Alacant,10.0,94320365.8872681,55404.7078718363,3.0
258,3122,San Vicente del Raspeig/Sant Vicent del Raspeig,3,10,5129.0,56715.0,Alicante/Alacant,10.0,65858770.8729706,49533.682451713095,3.0
259,3123,Sax,3,10,984.0,9700.0,Alicante/Alacant,10.0,103849219.259918,40263.9035407624,3.0
260,3124,Sella,3,10,31.0,584.0,Alicante/Alacant,10.0,63391394.2655182,37788.4617031766,3.0
261,3125,Senija,3,10,42.0,577.0,Alicante/Alacant,10.0,7976912.16021729,14304.813866581799,3.0
262,3127,Tàrbena,3,10,32.0,636.0,Alicante/Alacant,10.0,52084985.7092781,36733.5991241182,3.0
263,3128,Teulada,3,10,620.0,10654.0,Alicante/Alacant,10.0,53217600.6692925,43716.45977582,3.0
264,3129,Tibi,3,10,87.0,1634.0,Alicante/Alacant,10.0,115159846.73901398,45686.6842309216,3.0
265,3130,Tollos,3,10,2.0,53.0,Alicante/Alacant,10.0,24022801.0927811,24559.966128158198,3.0
266,3131,Tormos,3,10,14.0,323.0,Alicante/Alacant,10.0,8828755.44736862,18531.2202591731,3.0
267,3132,"Torremanzanas/Torre de les Maçanes, la",3,10,46.0,727.0,Alicante/Alacant,10.0,59845977.532074,38266.6059802027,3.0
268,3133,Torrevieja,3,10,8724.0,84213.0,Alicante/Alacant,10.0,115203462.919281,59903.9057947767,3.0
269,3134,"Vall d'Alcalà, la",3,10,8.0,171.0,Alicante/Alacant,10.0,39953112.0771103,31185.5036425369,3.0
270,3135,"Vall d'Ebo, la",3,10,10.0,243.0,Alicante/Alacant,10.0,53465658.021148704,30901.193881879302,3.0
271,3136,Vall de Gallinera,3,10,28.0,582.0,Alicante/Alacant,10.0,88506984.2276077,46445.1331847388,3.0
272,3137,"Vall de Laguar, la",3,10,47.0,801.0,Alicante/Alacant,10.0,37987116.4493065,31262.114182524703,3.0
273,3138,"Verger, el",3,10,418.0,4515.0,Alicante/Alacant,10.0,13499214.0810165,17509.9331715563,3.0
274,3139,"Villajoyosa/Vila Joiosa, la",3,10,3614.0,33580.0,Alicante/Alacant,10.0,96890704.375061,52858.4283791611,3.0
275,3140,Villena,3,10,3564.0,34163.0,Alicante/Alacant,10.0,566779054.916962,124084.656982208,3.0
276,3901,"Poblets, els",3,10,115.0,3246.0,Alicante/Alacant,10.0,6035835.29327583,11126.5647301305,3.0
277,3902,Pilar de la Horadada,3,10,1323.0,21348.0,Alicante/Alacant,10.0,125359047.93939199,58397.9581060096,3.0
278,3903,"Montesinos, Los",3,10,352.0,4912.0,Alicante/Alacant,10.0,52884729.8244019,36420.1283557882,3.0
279,3904,San Isidro,3,10,214.0,1915.0,Alicante/Alacant,10.0,18865756.132080104,20365.1786792177,3.0
280,4001,Abla,4,1,78.0,1294.0,Almería,1.0,71370978.2763672,58571.3087769358,4.0
281,4002,Abrucena,4,1,82.0,1208.0,Almería,1.0,131887455.590698,73625.73104340839,4.0
282,4003,Adra,4,1,2174.0,24713.0,Almería,1.0,140654494.739624,64131.0432960333,4.0
283,4004,Albánchez,4,1,22.0,796.0,Almería,1.0,55600378.3044434,34419.1127459265,4.0
284,4005,Alboloduy,4,1,39.0,613.0,Almería,1.0,109715408.403687,60033.8918147961,4.0
285,4006,Albox,4,1,840.0,11144.0,Almería,1.0,267691715.869934,77418.6423453464,4.0
286,4007,Alcolea,4,1,82.0,815.0,Almería,1.0,105882855.690918,59287.8791250965,4.0
287,4008,Alcóntar,4,1,26.0,572.0,Almería,1.0,148722639.739136,74746.3707819439,4.0
288,4009,Alcudia de Monteagud,4,1,6.0,158.0,Almería,1.0,24802340.2381592,27269.400676717003,4.0
289,4010,Alhabia,4,1,91.0,677.0,Almería,1.0,25747869.5020752,23049.2662054057,4.0
290,4011,Alhama de Almería,4,1,396.0,3687.0,Almería,1.0,41163806.6437988,32071.541569201603,4.0
291,4012,Alicún,4,1,24.0,217.0,Almería,1.0,9212609.57751465,17981.198739205,4.0
292,4013,Almería,4,1,20814.0,194515.0,Almería,1.0,463879256.332581,154544.087821737,4.0
293,4014,Almócita,4,1,12.0,172.0,Almería,1.0,48374347.3209229,49278.07602187809,4.0
294,4015,Alsodux,4,1,10.0,134.0,Almería,1.0,31596501.2779541,40234.2175076871,4.0
295,4016,Antas,4,1,127.0,3159.0,Almería,1.0,156765889.56835902,53278.871537063496,4.0
296,4017,Arboleas,4,1,150.0,4538.0,Almería,1.0,104717794.07739301,58575.5735759889,4.0
297,4018,Armuña de Almanzora,4,1,20.0,326.0,Almería,1.0,12603810.1704102,18862.5373554699,4.0
298,4019,Bacares,4,1,8.0,272.0,Almería,1.0,150089342.762207,50046.969639494404,4.0
299,4020,Bayárcal,4,1,12.0,323.0,Almería,1.0,59811755.6444092,43978.5420769092,4.0
300,4021,Bayarque,4,1,13.0,220.0,Almería,1.0,41762685.444824204,34403.13007693,4.0
301,4022,Bédar,4,1,38.0,885.0,Almería,1.0,73729378.6517944,42245.9853146695,4.0
302,4023,Beires,4,1,5.0,114.0,Almería,1.0,61068959.9804688,47326.6544469607,4.0
303,4024,Benahadux,4,1,395.0,4185.0,Almería,1.0,26042555.9576416,23775.742524805697,4.0
304,4026,Benitagla,4,1,1.0,69.0,Almería,1.0,10216977.6426392,17545.8995722671,4.0
305,4027,Benizalón,4,1,16.0,280.0,Almería,1.0,50486460.016540505,40308.853920415095,4.0
306,4028,Bentarique,4,1,18.0,252.0,Almería,1.0,17801169.6518555,35633.351072990896,4.0
307,4029,Berja,4,1,1428.0,12380.0,Almería,1.0,290771992.878784,83079.4811382475,4.0
308,4030,Canjáyar,4,1,100.0,1279.0,Almería,1.0,105102515.135986,72740.093128989,4.0
309,4031,Cantoria,4,1,274.0,3371.0,Almería,1.0,125240351.811523,62504.593923980996,4.0
310,4032,Carboneras,4,1,650.0,7818.0,Almería,1.0,149967307.513855,71563.2624127301,4.0
311,4033,Castro de Filabres,4,1,7.0,139.0,Almería,1.0,46139469.416626,37203.6368658714,4.0
312,4034,Cóbdar,4,1,11.0,169.0,Almería,1.0,50250868.460449204,39044.7513026881,4.0
313,4035,Cuevas del Almanzora,4,1,1078.0,13362.0,Almería,1.0,419524380.280212,84450.83415549531,4.0
314,4036,Chercos,4,1,22.0,267.0,Almería,1.0,21137716.941162102,18531.5498191142,4.0
315,4037,Chirivel,4,1,66.0,1601.0,Almería,1.0,313685957.541504,92674.40030665859,4.0
316,4038,Dalías,4,1,246.0,3978.0,Almería,1.0,221284543.552002,71317.8516850446,4.0
317,4041,Enix,4,1,19.0,433.0,Almería,1.0,104657876.453979,66615.9855548556,4.0
318,4043,Felix,4,1,44.0,658.0,Almería,1.0,127233820.987427,52726.8633500798,4.0
319,4044,Fines,4,1,256.0,2079.0,Almería,1.0,36598431.8773193,33061.407460355294,4.0
320,4045,Fiñana,4,1,198.0,2070.0,Almería,1.0,211457406.050781,89332.09831426381,4.0
321,4046,Fondón,4,1,78.0,1017.0,Almería,1.0,143099767.527222,73592.1341453831,4.0
322,4047,Gádor,4,1,382.0,3030.0,Almería,1.0,137550137.884521,78013.4110884301,4.0
323,4048,"Gallardos, Los",4,1,154.0,2867.0,Almería,1.0,55093122.661010705,44118.4483053048,4.0
324,4049,Garrucha,4,1,1002.0,8655.0,Almería,1.0,12117497.6605835,19160.012475793,4.0
325,4050,Gérgal,4,1,78.0,1037.0,Almería,1.0,361887676.236084,97221.6217566545,4.0
326,4051,Huécija,4,1,22.0,513.0,Almería,1.0,29832919.0118408,30756.4040565252,4.0
327,4052,Huércal de Almería,4,1,1768.0,17068.0,Almería,1.0,32774401.216918897,28627.053005672402,4.0
328,4053,Huércal-Overa,4,1,1313.0,18589.0,Almería,1.0,504677659.07922405,101460.61459754099,4.0
329,4054,Illar,4,1,26.0,386.0,Almería,1.0,30125899.705322303,32814.5106639362,4.0
330,4055,Instinción,4,1,42.0,444.0,Almería,1.0,52551115.8336182,50839.7797377625,4.0
331,4056,Laroya,4,1,20.0,176.0,Almería,1.0,34282344.9176025,27520.3452797893,4.0
332,4057,Láujar de Andarax,4,1,135.0,1551.0,Almería,1.0,145825049.15625,80605.8536532978,4.0
333,4058,Líjar,4,1,30.0,411.0,Almería,1.0,44528432.703064,31301.3527780136,4.0
334,4059,Lubrín,4,1,79.0,1484.0,Almería,1.0,218269788.592163,66760.7145900212,4.0
335,4060,Lucainena de las Torres,4,1,34.0,569.0,Almería,1.0,193735313.969666,83662.9636221134,4.0
336,4061,Lúcar,4,1,62.0,754.0,Almería,1.0,159544515.32043502,57838.3379234454,4.0
337,4062,Macael,4,1,598.0,5628.0,Almería,1.0,69295887.4364014,38623.5051303971,4.0
338,4063,María,4,1,62.0,1294.0,Almería,1.0,361497906.59668,104763.026379846,4.0
339,4064,Mojácar,4,1,472.0,6490.0,Almería,1.0,112704556.70581101,60243.544676884805,4.0
340,4065,Nacimiento,4,1,31.0,483.0,Almería,1.0,127300035.551147,57297.8544824365,4.0
341,4066,Níjar,4,1,2071.0,28579.0,Almería,1.0,939411559.2267461,166396.05247007599,4.0
342,4067,Ohanes,4,1,60.0,651.0,Almería,1.0,50995276.2548828,33264.101152008,4.0
343,4068,Olula de Castro,4,1,4.0,194.0,Almería,1.0,53023022.7932129,36442.6318625102,4.0
344,4069,Olula del Río,4,1,745.0,6216.0,Almería,1.0,37308768.8695068,32368.199775247598,4.0
345,4070,Oria,4,1,85.0,2330.0,Almería,1.0,373562489.194885,96517.4912730017,4.0
346,4071,Padules,4,1,24.0,449.0,Almería,1.0,41574050.6973877,37251.1675379464,4.0
347,4072,Partaloa,4,1,16.0,915.0,Almería,1.0,83457631.90319821,38684.2209084871,4.0
348,4073,Paterna del Río,4,1,26.0,372.0,Almería,1.0,71531769.9951172,40774.1791162958,4.0
349,4074,Pechina,4,1,500.0,3900.0,Almería,1.0,72238208.87902829,38522.7261250469,4.0
350,4075,Pulpí,4,1,344.0,8909.0,Almería,1.0,150288010.061523,60969.5271324538,4.0
351,4076,Purchena,4,1,162.0,1638.0,Almería,1.0,89596001.10339358,69971.7068791187,4.0
352,4077,Rágol,4,1,9.0,316.0,Almería,1.0,42288481.814697295,39748.1751058954,4.0
353,4078,Rioja,4,1,194.0,1356.0,Almería,1.0,57139338.3505859,32617.7945490023,4.0
354,4079,Roquetas de Mar,4,1,8958.0,91965.0,Almería,1.0,93541625.5865479,68674.4529958331,4.0
355,4080,Santa Cruz de Marchena,4,1,16.0,241.0,Almería,1.0,31402937.431518603,35599.5325872979,4.0
356,4081,Santa Fe de Mondújar,4,1,39.0,431.0,Almería,1.0,54759576.318115205,52562.2317624539,4.0
357,4082,Senés,4,1,16.0,322.0,Almería,1.0,79474675.255127,47921.4967699834,4.0
358,4083,Serón,4,1,130.0,2135.0,Almería,1.0,263731512.456421,97301.7523714552,4.0
359,4084,Sierro,4,1,38.0,401.0,Almería,1.0,43443336.052002005,33244.8692424002,4.0
360,4085,Somontín,4,1,27.0,477.0,Almería,1.0,25717284.182373002,38646.3412942688,4.0
361,4086,Sorbas,4,1,215.0,2541.0,Almería,1.0,392395427.205383,100463.760548014,4.0
362,4087,Suflí,4,1,19.0,235.0,Almería,1.0,16037842.808105499,27564.313897568598,4.0
363,4088,Tabernas,4,1,426.0,3654.0,Almería,1.0,441223597.288208,95793.3022223483,4.0
364,4089,Taberno,4,1,44.0,972.0,Almería,1.0,70141484.1778564,45580.058420293,4.0
365,4090,Tahal,4,1,25.0,362.0,Almería,1.0,149683045.765381,75372.6224443578,4.0
366,4091,Terque,4,1,26.0,395.0,Almería,1.0,24656727.401123002,50056.882288081106,4.0
367,4092,Tíjola,4,1,290.0,3676.0,Almería,1.0,107175688.81115699,59715.0594860182,4.0
368,4093,Turre,4,1,338.0,3351.0,Almería,1.0,170044530.504639,68104.73696365519,4.0
369,4094,Turrillas,4,1,6.0,238.0,Almería,1.0,61542653.34954829,37655.1462604086,4.0
370,4095,Uleila del Campo,4,1,65.0,871.0,Almería,1.0,61023576.710388206,34123.4797343911,4.0
371,4096,Urrácal,4,1,20.0,327.0,Almería,1.0,40417938.4748535,28422.1838517893,4.0
372,4097,Velefique,4,1,12.0,256.0,Almería,1.0,104757584.84558101,51814.4888763789,4.0
373,4098,Vélez-Blanco,4,1,93.0,1984.0,Almería,1.0,708982427.385071,147895.534553156,4.0
374,4099,Vélez-Rubio,4,1,440.0,6692.0,Almería,1.0,449843833.436584,104443.570723352,4.0
375,4100,Vera,4,1,1377.0,15168.0,Almería,1.0,91684701.0618896,49367.6546035657,4.0
376,4101,Viator,4,1,552.0,5699.0,Almería,1.0,32301354.963012703,24627.579362207,4.0
377,4102,Vícar,4,1,2142.0,24957.0,Almería,1.0,100572557.331421,68301.6140295472,4.0
378,4103,Zurgena,4,1,168.0,2939.0,Almería,1.0,113506767.274475,52564.496797348205,4.0
379,4901,"Tres Villas, Las",4,1,39.0,625.0,Almería,1.0,134633520.440674,65106.8177449724,4.0
380,4902,"Ejido, El",4,1,6026.0,88752.0,Almería,1.0,352409728.78857404,90519.2409703468,4.0
381,4903,"Mojonera, La",4,1,614.0,8740.0,Almería,1.0,37269957.6923828,32445.5581613836,4.0
382,4904,Balanegra,4,1,166.0,2678.0,Almería,1.0,49356459.769165,31229.3630008721,4.0
383,5001,Adanero,5,7,15.0,220.0,Ávila,7.0,55117120.295166,32293.5931906441,5.0
384,5002,"Adrada, La",5,7,328.0,2619.0,Ávila,7.0,101009881.511963,54939.601871855,5.0
385,5005,Albornos,5,7,14.0,206.0,Ávila,7.0,29900645.975341804,28950.930364266802,5.0
386,5007,Aldeanueva de Santa Cruz,5,7,6.0,119.0,Ávila,7.0,14632109.6750488,20412.8944322105,5.0
387,5008,Aldeaseca,5,7,26.0,262.0,Ávila,7.0,42659542.273925796,28633.6669338156,5.0
388,5010,"Aldehuela, La",5,7,6.0,167.0,Ávila,7.0,29616709.046875,23324.920518982402,5.0
389,5012,Amavida,5,7,8.0,144.0,Ávila,7.0,26058255.614013698,26347.108390200297,5.0
390,5013,"Arenal, El",5,7,78.0,998.0,Ávila,7.0,46573223.9082031,30744.862386471803,5.0
391,5014,Arenas de San Pedro,5,7,714.0,6615.0,Ávila,7.0,333692543.682129,154121.630971902,5.0
392,5015,Arevalillo,5,7,3.0,86.0,Ávila,7.0,25979914.284423802,25555.057231487997,5.0
393,5016,Arévalo,5,7,748.0,8123.0,Ávila,7.0,80467721.1928711,64105.5265091507,5.0
394,5017,Aveinte,5,7,5.0,84.0,Ávila,7.0,22421228.125732396,32664.294499333,5.0
395,5018,Avellaneda,5,7,0.0,32.0,Ávila,7.0,17657075.364501998,16631.5390798706,5.0
396,5019,Ávila,5,7,4841.0,58083.0,Ávila,7.0,401347274.579102,227316.927991729,5.0
397,5021,"Barco de Ávila, El",5,7,135.0,2474.0,Ávila,7.0,21865727.9091797,18797.0813834209,5.0
398,5022,"Barraco, El",5,7,111.0,1923.0,Ávila,7.0,266004374.022949,88799.311351552,5.0
399,5023,Barromán,5,7,16.0,184.0,Ávila,7.0,35263245.986084,30887.141471842202,5.0
400,5024,Becedas,5,7,16.0,230.0,Ávila,7.0,55564933.8977051,34663.1702727721,5.0
401,5025,Becedillas,5,7,3.0,99.0,Ávila,7.0,34438129.1274414,35198.5084429261,5.0
402,5026,Bercial de Zapardiel,5,7,10.0,211.0,Ávila,7.0,30451469.6879883,24684.477874996297,5.0
403,5027,"Berlanas, Las",5,7,15.0,328.0,Ávila,7.0,29160185.9433594,34809.571945514,5.0
404,5029,Bernuy-Zapardiel,5,7,10.0,130.0,Ávila,7.0,34732198.8342285,29477.650232966498,5.0
405,5030,Berrocalejo de Aragona,5,7,3.0,48.0,Ávila,7.0,15686657.862792999,28378.9366396644,5.0
406,5033,Blascomillán,5,7,4.0,201.0,Ávila,7.0,69221851.189209,49927.27283975019,5.0
407,5034,Blasconuño de Matacabras,5,7,1.0,14.0,Ávila,7.0,22897436.0080566,25185.6515342739,5.0
408,5035,Blascosancho,5,7,6.0,109.0,Ávila,7.0,40179818.6833496,30228.656160627597,5.0
409,5036,"Bohodón, El",5,7,2.0,130.0,Ávila,7.0,38719855.8898926,37850.8642338127,5.0
410,5037,Bohoyo,5,7,20.0,283.0,Ávila,7.0,127088042.33056599,56108.266699361106,5.0
411,5038,Bonilla de la Sierra,5,7,1.0,123.0,Ávila,7.0,95455239.371582,70281.3656189298,5.0
412,5039,Brabos,5,7,0.0,49.0,Ávila,7.0,32012267.586181603,40867.0440211536,5.0
413,5040,Bularros,5,7,2.0,69.0,Ávila,7.0,53624488.7944336,62238.269663587096,5.0
414,5041,Burgohondo,5,7,119.0,1208.0,Ávila,7.0,95395075.588623,52276.1771443303,5.0
415,5042,Cabezas de Alambre,5,7,11.0,165.0,Ávila,7.0,20702949.2236328,19909.876196371202,5.0
416,5043,Cabezas del Pozo,5,7,2.0,84.0,Ávila,7.0,31573986.9765625,25403.3127922203,5.0
417,5044,Cabezas del Villar,5,7,8.0,283.0,Ávila,7.0,191657512.129395,82738.303351475,5.0
418,5045,Cabizuela,5,7,3.0,96.0,Ávila,7.0,33593213.813720696,29954.3551271529,5.0
419,5046,Canales,5,7,4.0,52.0,Ávila,7.0,11722177.419921901,16911.3064792117,5.0
420,5047,Candeleda,5,7,490.0,5034.0,Ávila,7.0,366806911.474121,86796.5657154621,5.0
421,5048,Cantiveros,5,7,8.0,120.0,Ávila,7.0,25226801.401611302,30197.6471112255,5.0
422,5049,Cardeñosa,5,7,18.0,450.0,Ávila,7.0,70614673.013916,47418.9482306042,5.0
423,5051,"Carrera, La",5,7,8.0,192.0,Ávila,7.0,24414543.690185502,22831.3755147409,5.0
424,5052,Casas del Puerto,5,7,1.0,98.0,Ávila,7.0,38360512.0268555,42514.0272891217,5.0
425,5053,Casasola,5,7,1.0,74.0,Ávila,7.0,31947954.138427697,35878.145905350495,5.0
426,5054,Casavieja,5,7,175.0,1479.0,Ávila,7.0,67638622.62573239,36371.440963712404,5.0
427,5055,Casillas,5,7,77.0,672.0,Ávila,7.0,20606965.503906302,21399.2353485686,5.0
428,5056,Castellanos de Zapardiel,5,7,5.0,97.0,Ávila,7.0,22368111.7792969,22639.932075420096,5.0
429,5057,Cebreros,5,7,341.0,3188.0,Ávila,7.0,238281979.66333,86719.7633677136,5.0
430,5058,Cepeda la Mora,5,7,4.0,82.0,Ávila,7.0,54283766.8439941,35850.3847246144,5.0
431,5059,Cillán,5,7,3.0,112.0,Ávila,7.0,24682605.0546875,40615.8388501737,5.0
432,5060,Cisla,5,7,8.0,115.0,Ávila,7.0,35659264.0251465,30517.976122968797,5.0
433,5061,"Colilla, La",5,7,19.0,321.0,Ávila,7.0,19575628.714111302,32445.958243489702,5.0
434,5062,Collado de Contreras,5,7,6.0,183.0,Ávila,7.0,32290564.560302697,27210.2302963654,5.0
435,5063,Collado del Mirón,5,7,0.0,33.0,Ávila,7.0,8394214.53369141,13876.874073677,5.0
436,5064,Constanzana,5,7,8.0,112.0,Ávila,7.0,47073382.419189505,33309.6991380097,5.0
437,5065,Crespos,5,7,40.0,515.0,Ávila,7.0,55862523.7019043,37748.8284680801,5.0
438,5066,Cuevas del Valle,5,7,62.0,507.0,Ávila,7.0,32993781.802978497,26257.4899919433,5.0
439,5067,Chamartín,5,7,4.0,88.0,Ávila,7.0,26930439.2575684,28274.5507463628,5.0
440,5069,Donjimeno,5,7,0.0,80.0,Ávila,7.0,25889408.9902344,21324.274638215902,5.0
441,5070,Donvidas,5,7,2.0,36.0,Ávila,7.0,20222921.113525398,18889.107270086202,5.0
442,5072,Espinosa de los Caballeros,5,7,7.0,97.0,Ávila,7.0,34098111.6291504,28924.769091227598,5.0
443,5073,Flores de Ávila,5,7,20.0,314.0,Ávila,7.0,75510210.0810547,48209.1032269647,5.0
444,5074,Fontiveros,5,7,34.0,758.0,Ávila,7.0,63851702.268310495,40592.802030766405,5.0
445,5075,Fresnedilla,5,7,10.0,122.0,Ávila,7.0,42143052.986572295,29201.7064854972,5.0
446,5076,"Fresno, El",5,7,40.0,597.0,Ávila,7.0,21941284.574218802,41231.9382472556,5.0
447,5077,Fuente el Saúz,5,7,14.0,173.0,Ávila,7.0,17231018.9267578,19264.1909785199,5.0
448,5078,Fuentes de Año,5,7,9.0,117.0,Ávila,7.0,35184592.2402344,25081.197524106898,5.0
449,5079,Gallegos de Altamiros,5,7,4.0,69.0,Ávila,7.0,35652160.1008301,31357.5587955542,5.0
450,5080,Gallegos de Sobrinos,5,7,1.0,55.0,Ávila,7.0,75362158.4558105,45868.784081231905,5.0
451,5081,Garganta del Villar,5,7,1.0,41.0,Ávila,7.0,31451577.843505897,26442.764371726298,5.0
452,5082,Gavilanes,5,7,59.0,615.0,Ávila,7.0,50146508.29833979,42413.507267642795,5.0
453,5083,Gemuño,5,7,14.0,161.0,Ávila,7.0,29829214.7304688,37355.9818140825,5.0
454,5084,Gilbuena,5,7,3.0,74.0,Ávila,7.0,26131596.6293945,25486.3293747715,5.0
455,5085,Gil García,5,7,0.0,41.0,Ávila,7.0,26582050.817138698,27945.0901539135,5.0
456,5086,Gimialcón,5,7,1.0,82.0,Ávila,7.0,33353068.933837898,31487.0913761041,5.0
457,5087,Gotarrendura,5,7,8.0,162.0,Ávila,7.0,18591586.833740197,23573.596271103597,5.0
458,5088,Grandes y San Martín,5,7,0.0,28.0,Ávila,7.0,20225311.227539103,24326.489388296603,5.0
459,5089,Guisando,5,7,44.0,534.0,Ávila,7.0,64185271.40771479,43555.1763295772,5.0
460,5090,Gutierre-Muñoz,5,7,2.0,83.0,Ávila,7.0,38893986.496582,33586.7781530713,5.0
461,5092,Hernansancho,5,7,8.0,171.0,Ávila,7.0,33907896.9802246,32231.310952086802,5.0
462,5093,Herradón de Pinares,5,7,64.0,524.0,Ávila,7.0,84000972.1616211,42348.3805156239,5.0
463,5094,Herreros de Suso,5,7,4.0,135.0,Ávila,7.0,37616082.3796387,33946.7889304674,5.0
464,5095,Higuera de las Dueñas,5,7,34.0,297.0,Ávila,7.0,60419242.45776371,45175.6400335962,5.0
465,5096,"Hija de Dios, La",5,7,7.0,81.0,Ávila,7.0,21656724.169677697,22178.0181320567,5.0
466,5097,"Horcajada, La",5,7,48.0,511.0,Ávila,7.0,80383165.1586914,44408.8609511565,5.0
467,5099,Horcajo de las Torres,5,7,29.0,541.0,Ávila,7.0,83333926.2937012,39133.9521638191,5.0
468,5100,"Hornillo, El",5,7,22.0,311.0,Ávila,7.0,41636536.3859863,32349.9602449502,5.0
469,5101,Hoyocasero,5,7,12.0,310.0,Ávila,7.0,90610806.5290527,44654.6516974281,5.0
470,5102,"Hoyo de Pinares, El",5,7,310.0,2267.0,Ávila,7.0,139778490.04834,62459.627232430896,5.0
471,5103,Hoyorredondo,5,7,6.0,75.0,Ávila,7.0,29775776.6337891,22242.1960805303,5.0
472,5104,Hoyos del Collado,5,7,0.0,37.0,Ávila,7.0,17043482.5632324,22218.715981048503,5.0
473,5105,Hoyos del Espino,5,7,22.0,391.0,Ávila,7.0,91140600.8146973,54055.503506530404,5.0
474,5106,Hoyos de Miguel Muñoz,5,7,1.0,34.0,Ávila,7.0,20483006.6716309,22739.871589191498,5.0
475,5107,Hurtumpascual,5,7,2.0,58.0,Ávila,7.0,32393124.347168,28320.767435154303,5.0
476,5108,Junciana,5,7,1.0,49.0,Ávila,7.0,25932027.8825684,24889.169952082997,5.0
477,5109,Langa,5,7,36.0,505.0,Ávila,7.0,42973502.0251465,25980.709285546698,5.0
478,5110,Lanzahíta,5,7,122.0,885.0,Ávila,7.0,57768742.0576172,31452.5566681038,5.0
479,5112,"Losar del Barco, El",5,7,6.0,109.0,Ávila,7.0,33725913.706543,28251.4168935443,5.0
480,5113,"Llanos de Tormes, Los",5,7,4.0,72.0,Ávila,7.0,30085428.008056603,26280.5771753896,5.0
481,5114,Madrigal de las Altas Torres,5,7,180.0,1503.0,Ávila,7.0,188299662.941895,71321.8193099801,5.0
482,5115,Maello,5,7,44.0,627.0,Ávila,7.0,114193953.74975601,76144.66227277809,5.0
483,5116,Malpartida de Corneja,5,7,4.0,113.0,Ávila,7.0,33030029.485107396,29327.191253088302,5.0
484,5117,Mamblas,5,7,20.0,215.0,Ávila,7.0,42251129.6237793,30729.8931025928,5.0
485,5118,Mancera de Arriba,5,7,7.0,87.0,Ávila,7.0,30713835.8417969,28366.2503113977,5.0
486,5119,Manjabálago y Ortigosa de Rioalmar,5,7,0.0,32.0,Ávila,7.0,29601231.339599602,33001.113594092,5.0
487,5120,Marlín,5,7,2.0,39.0,Ávila,7.0,11139517.177002,19346.2806942678,5.0
488,5121,Martiherrero,5,7,14.0,306.0,Ávila,7.0,39672801.521240205,52946.9897034896,5.0
