,id,lat,lon,l3,rooms,bathrooms,surface_total,surface_covered,price,property_type
4233,3LPHBhgomy5dZ40d2C+rGg==,-34.6007446,-58.4067392,Balvanera,4.0,2.0,108.0,108.0,235000.0,Departamento
4234,qiKQO7gA/q+FKuWpRmIShQ==,-34.6147977,-58.4395865,Caballito,4.0,1.0,73.0,70.0,189000.0,Departamento
4235,rWv4024BiGxNi1tFTx34+A==,-34.6483614,-58.4969193,Mataderos,4.0,2.0,192.0,140.0,295000.0,Casa
4236,a0bQXsaVNg2HTH0/kmZXPQ==,-34.5738533,-58.4573085,Colegiales,4.0,2.0,109.0,101.0,386000.0,Departamento
4237,ywP8feNd5QjxT9KJcAY6jQ==,-34.6144899,-58.5035929,Villa Devoto,3.0,1.0,67.0,67.0,260015.0,Departamento
4238,Srh+FHs7DpSgG6NHtoGtpQ==,-34.566074,-58.4979111,Villa Urquiza,4.0,2.0,140.0,115.0,240000.0,PH
4239,gz0mYnj78MqPsHJGAoLEyg==,-34.5835444,-58.4039932,Palermo,7.0,4.0,423.0,229.0,1100000.0,Departamento
4240,nj03syFr0IW7A7W58uJMVg==,-34.5897916,-58.3914986,Recoleta,5.0,2.0,166.0,156.0,540000.0,Departamento
4241,nuah1YlWYJ2h1d7mmURL5w==,-34.5945073,-58.3968348,Recoleta,5.0,2.0,215.0,191.0,445000.0,Departamento
4242,63omuDybchrt6R/g58GpRg==,-34.6334125,-58.473937,Flores,1.0,1.0,35.0,33.0,69900.0,Departamento
4243,d2VVsKSp+3Hiji0dvZux6A==,-34.6003027,-58.412424,Almagro,1.0,1.0,37.0,34.0,79900.0,Departamento
4244,y7IO8amXr1M7xvFEnNF0bA==,-34.6042039,-58.4116909,Almagro,1.0,1.0,26.0,26.0,68000.0,Departamento
4245,xBJUoExrauxYTl87edQGxA==,-34.5830548,-58.4418699,Palermo,2.0,1.0,46.0,43.0,150000.0,Departamento
4246,KLRLOaqOFWBA2rZRMfSRkQ==,-34.5669213,-58.4314565,Palermo,3.0,1.0,90.0,62.0,215000.0,Departamento
4247,zX+ZUyHYGyJiIUTS7zf+Xw==,-34.6098208,-58.3926061,Congreso,1.0,1.0,32.0,32.0,65000.0,Departamento
4248,/hJnBQKHShYcYNI1slqabg==,-34.6334125,-58.473937,Floresta,1.0,1.0,35.0,33.0,69900.0,Departamento
4249,PRCF/Re+Y0Bc4utzUPZTwQ==,-34.5868933,-58.3994646,Recoleta,1.0,1.0,22.0,22.0,78000.0,Departamento
4250,c8TuNdyovvRNaz8rgXXLEQ==,-34.5924557,-58.4108505,Recoleta,1.0,1.0,35.0,32.0,135000.0,Departamento
4251,ylVY/tIzzGtgErtaUNQ0xQ==,-34.612345,-58.4043495,Balvanera,1.0,1.0,22.0,22.0,42000.0,Departamento
4252,CN+Ms09sE0JAUKkcsaxi2A==,-34.6132878,-58.4312694,Caballito,1.0,1.0,37.0,33.0,79000.0,Departamento
4253,WITzV27ES+T9kX2B+Jd4Bw==,-34.588083,-58.419945,Barrio Norte,1.0,1.0,25.0,25.0,69000.0,Departamento
4254,qk0K+O6Xzz2vhTSMnn3K9w==,-34.5937601,-58.4067626,Barrio Norte,4.0,1.0,87.0,80.0,235000.0,Departamento
4255,MJcbwazBJYHxw4FBX0J/zg==,-34.6411175,-58.480737,Parque Avellaneda,2.0,1.0,43.0,41.0,75000.0,Departamento
4256,RXPQOrCA08HYgVf5isAZyQ==,-34.5983619,-58.4361994,Villa Crespo,2.0,1.0,47.0,37.0,95000.0,PH
4257,juRUv/2q8MULaFRYlpl3AA==,-34.6300539,-58.4150073,Boedo,2.0,1.0,35.0,35.0,62000.0,Departamento
4258,4Ux3zGMEk+lc2OLY2IMLLg==,-34.6165807,-58.4686953,Flores,2.0,1.0,57.0,38.0,140000.0,Departamento
4259,78C+oiu3/NXmbKRIZ+v7WQ==,-34.6058412844,-58.4272632109,Almagro,2.0,1.0,32.0,32.0,70000.0,Departamento
4260,99pRu48pIBJYnCm9ojfgiQ==,-34.5980958,-58.417202,Palermo,2.0,1.0,50.0,46.0,135000.0,Departamento
4261,f9DS1OrQWE+Q2OsIwfrQ4Q==,-34.5799971,-58.4299508,Palermo,2.0,1.0,59.0,59.0,180000.0,Departamento
4262,uWfjk65A9+AUUf8jDn2Ipg==,-34.5812101003,-58.4424828632,Palermo,1.0,1.0,31.0,27.0,99443.0,Departamento
4263,F0/BC9mQug3yZqUp9H+k6g==,-34.5680139,-58.4329638,Palermo,1.0,1.0,36.0,36.0,109000.0,Departamento
4264,Igf62jn9TIrNC2o8f0MJUQ==,-34.6036844,-58.3815591,Belgrano,1.0,1.0,34.0,32.0,97900.0,Departamento
4265,JGLr8q+BO5tp9Tth+cKYWw==,-34.5555753,-58.4388026,Belgrano,2.0,1.0,62.0,62.0,186000.0,Departamento
4266,un77+tWjC1ELkntS2WlxEA==,-34.5555753,-58.4388026,Belgrano,2.0,1.0,71.0,71.0,213000.0,Departamento
4267,mKyYddqasUGcXExRdHNwSA==,-34.5555753,-58.4388026,Belgrano,2.0,1.0,77.0,77.0,207900.0,Departamento
4268,M6BvgsF2hgiEvNuixqVFdw==,-34.5557748,-58.4561999,Belgrano,2.0,1.0,50.0,47.0,138000.0,Departamento
4269,tvFSKkVAHyBQUeUAw+wsOQ==,-34.6081404,-58.3957935,Congreso,1.0,1.0,30.0,30.0,51500.0,Departamento
4270,jW/cnFLENtOIDNi3Ktm2AQ==,-34.5545188,-58.4915986,Saavedra,2.0,1.0,35.0,35.0,79000.0,Departamento
4271,nHGALJNO372wN4wgLyiG7w==,-34.5468694,-58.4786569,Saavedra,1.0,1.0,23.0,22.0,60000.0,Departamento
4272,kntmpsnMZD+VBMWZJYtIzQ==,-34.614149,-58.3931317,Balvanera,1.0,1.0,27.0,27.0,56000.0,Departamento
4273,Y615My45PBz48ez7saBkLw==,-34.6093185,-58.4123823,Balvanera,2.0,1.0,30.0,30.0,48000.0,Departamento
4274,1uymEdWOkRjUcWwNxDwQzQ==,-34.628187,-58.4295863,Caballito,2.0,1.0,47.0,43.0,140000.0,Departamento
4275,umZaMF1Bg6kaabNDAyGmQg==,-34.6173034,-58.4490341,Caballito,2.0,1.0,53.0,50.0,108650.0,Departamento
4276,gPjkSARy3FMvfy4RUq19DA==,-34.6048683,-58.4622612,Caballito,2.0,1.0,56.0,49.0,95000.0,Departamento
4277,RVQ8sUxCAS0YpLOxXGLfmQ==,-34.6170063,-58.4622307,Caballito,2.0,1.0,42.0,35.0,80000.0,Departamento
4278,AhR66dlih+5XkFKCckQiYA==,-34.568435,-58.453256,Colegiales,2.0,1.0,38.0,38.0,100000.0,Departamento
4279,Dm8ItWROJ8hgOyh9ith+QQ==,-34.6393662,-58.4953937,Villa Luro,2.0,1.0,70.0,58.0,135000.0,Departamento
4280,Y/N58Tgx7pQXiCVZi9sTGg==,-34.6012523304,-58.3975856837,Barrio Norte,2.0,1.0,43.0,41.0,82000.0,Departamento
4281,w+7YF6rnn1SQpGnZ1IqPmw==,-34.5988971,-58.3970861,Barrio Norte,1.0,1.0,42.0,42.0,132900.0,Departamento
4282,QIgbB0w/8uM0X3O9rBSb0w==,-34.6000593,-58.4412446,Villa Crespo,2.0,1.0,28.0,28.0,62000.0,Departamento
4283,lLi02DVDlRT47Bm2wigXbg==,-34.6294776,-58.4343831,Puerto Madero,2.0,1.0,114.0,96.0,485000.0,Departamento
4284,7FjYaAPk/VqQ4eakvOqHPg==,-34.6199931,-58.3888212,San Cristobal,2.0,1.0,68.0,51.0,94900.0,Departamento
4285,43ye7jNYLJLYW5HWxGqnYQ==,-34.5868855,-58.4815007,Villa Urquiza,2.0,1.0,58.0,55.0,107000.0,Departamento
4286,rMBd4cGI2SmJDoD2/HNubA==,-34.5792265,-58.4823142,Villa Urquiza,1.0,1.0,45.0,45.0,105000.0,Departamento
4287,ySb6L1kfyfcDOJXb/Fj6IQ==,-34.6126056,-58.4806247,Villa Santa Rita,2.0,1.0,72.0,72.0,146000.0,Departamento
4288,oHayJaFj6l48HWiB/L/Cfg==,-34.6126056,-58.4806247,Villa Santa Rita,2.0,1.0,41.0,37.0,81000.0,Departamento
4289,szN5oInh9wyvh0eHilRfAg==,-34.6126056,-58.4806247,Villa Santa Rita,2.0,1.0,62.0,54.0,123000.0,Departamento
4290,ts32gf/JBXQyEAzVIpTWew==,-34.5807783,-58.5058262,Villa Pueyrredón,2.0,1.0,51.0,45.0,120000.0,Departamento
4291,6wKNgsAyHi5pSvOzVapPiQ==,-34.5878395,-58.5069132,Villa Pueyrredón,2.0,1.0,45.0,43.0,105000.0,Departamento
4292,5wSpx842+vm+laFQ88Prng==,-34.6209044,-58.3776968,San Telmo,4.0,1.0,74.0,49.0,199000.0,PH
4293,303kRmnJJsncLfYMMF25tQ==,-34.5961213,-58.4460326,Villa Crespo,3.0,1.0,56.0,53.0,114000.0,PH
4294,JFunLTbumMRDCAlGpbMZCw==,-34.6274347,-58.4084538,San Cristobal,3.0,1.0,91.0,82.0,134900.0,PH
4295,tb5nt8HW/9oIr0HCxLdvOQ==,-34.6329685,-58.3724727,Barracas,4.0,2.0,361.0,289.0,689000.0,Casa
4296,Ca0FbfkBeqe2UqPsBiMfMQ==,-34.6290528,-58.3659054,Boca,3.0,1.0,54.0,51.0,62000.0,Departamento
4297,0g7Gq0wfCRr+uZf8tgDOFQ==,-34.6337684,-58.4752372,Flores,3.0,1.0,52.0,48.0,95000.0,Departamento
4298,w0ptvCT5oRQX/q7Z3cU5kw==,-34.53983,-58.4747392,Nuñez,3.0,1.0,80.0,76.0,215000.0,Departamento
4299,tu92GMkDYaqiSojbVJT1hw==,-34.5482575,-58.4582438,Nuñez,3.0,2.0,82.0,78.0,370000.0,Departamento
4300,rFJGSSxNFUhCpUds22aVVQ==,-34.6167459,-58.4191794,Almagro,3.0,1.0,70.0,61.0,175000.0,Departamento
4301,+OBv3Ntve397NwEeJHoZeA==,-34.5884588,-58.4286853,Palermo,3.0,1.0,51.0,50.0,148000.0,Departamento
4302,g6ABCh7wRJMj+aK+b6UPbw==,-34.5858578,-58.413522,Palermo,3.0,2.0,62.0,62.0,175000.0,Departamento
4303,oOPdHTGn+Yk7WqSBzrBPXw==,-34.578697,-58.4402639,Palermo,3.0,1.0,70.0,70.0,219540.0,Departamento
4304,flDiYFY4Hn5W+gVUGDrhaw==,-34.586035,-58.4125224,Palermo,3.0,1.0,48.0,48.0,125000.0,Departamento
4305,9HrXl6qN5s6TuWRDwj4O/A==,-34.5572792,-58.4580469,Belgrano,3.0,1.0,71.0,65.0,189000.0,Departamento
4306,MWd1MxwpoosFQpPj4A9U2w==,-34.5686696,-58.450787,Belgrano,3.0,2.0,110.0,77.0,320000.0,Departamento
4307,FaR2bAVanWCxrAVkvk7t5Q==,-34.554086,-58.461889,Belgrano,2.0,2.0,55.0,50.0,155000.0,Departamento
4308,Z4dbmMfQRXJ8Ga4xXBhx1w==,-34.6288287,-58.480836,Floresta,3.0,1.0,80.0,72.0,150000.0,Departamento
4309,RLck1b708hHoBPYNuizy3g==,-34.6083758,-58.4070088,Balvanera,3.0,2.0,82.0,78.0,140000.0,Departamento
4310,9kYxWJA2Jq4q/DYiJ6HrDQ==,-34.6009403,-58.4048252,Balvanera,3.0,2.0,83.0,72.0,180000.0,Departamento
4311,lXsVu01kTIk2rHsVlgNLlA==,-34.628187,-58.4295863,Caballito,3.0,2.0,82.0,73.0,210000.0,Departamento
4312,lWpXa+LDXbCCvJzc+RvsxQ==,-34.6130813,-58.4419648,Caballito,3.0,1.0,66.0,55.0,195000.0,Departamento
4313,dCRBsxWGGMdvsS8R0nJlLg==,-34.6080299,-58.4437225,Caballito,3.0,2.0,78.0,66.0,203632.0,Departamento
4314,cEZrdFS9N+NfXe5o7y/89w==,-34.6499114,-58.4923077,Mataderos,3.0,1.0,134.0,70.0,170000.0,Departamento
4315,uQzCVB6otqWqxuY4uu6DRA==,-34.6209044,-58.3776968,San Telmo,4.0,1.0,74.0,49.0,199000.0,Departamento
4316,Mff8QdzuKr2qnolad+k20g==,-34.5970906,-58.398161,Barrio Norte,3.0,1.0,50.0,50.0,98000.0,Departamento
4317,b+e8MfADghjebal+FvFdGg==,-34.6021141,-58.3981135,Barrio Norte,3.0,1.0,69.0,69.0,129000.0,Departamento
4318,5/Yul96D42M4wI4POuoeaw==,-34.601467,-58.435204,Villa Crespo,3.0,1.0,68.0,64.0,190000.0,Departamento
4319,FP/FJQ3UCdClZ23S6C6G9A==,-34.6768609,-58.4946368,Villa Lugano,3.0,1.0,71.0,64.0,38000.0,Departamento
4320,aLUGcSZQExT16Opy+s+MHw==,-34.6189461,-58.3601683,Puerto Madero,3.0,2.0,121.0,115.0,699000.0,Departamento
4321,wWhnWfUr0ZdH31khVsZAqQ==,-34.6045656,-58.3642063,Puerto Madero,3.0,2.0,228.0,212.0,1900000.0,Departamento
4322,r8wqBC+G10ks/pbo1ZRzbw==,-34.6274347,-58.4084538,San Cristobal,3.0,1.0,91.0,82.0,134900.0,Departamento
4323,+ts1wToNmyrKpn+x1XlVqg==,-34.5732613,-58.4842501,Villa Urquiza,3.0,2.0,124.0,77.0,320000.0,Departamento
4324,vEW43TFFmn9OA2/kvzRPPg==,-34.6096073,-58.4199642,Almagro,4.0,3.0,241.0,206.0,279000.0,PH
4325,AcbcXzpBhparZuXweV+2CQ==,-34.5808636,-58.4850917,Villa Urquiza,5.0,2.0,121.0,98.0,270000.0,PH
4326,hu5oTiFCtxj2pczAGuqnAg==,-34.5527655,-58.4605551,Nuñez,4.0,3.0,284.0,162.0,615000.0,Casa
4327,7PAeZSOtYFhe0TVKpztB+g==,-34.641502,-58.5085657,Liniers,4.0,2.0,152.0,152.0,330000.0,Casa
4328,C4DA6esFZ9/eMcR542GYTw==,-34.6333738,-58.3733294,Barracas,4.0,3.0,251.0,251.0,410000.0,Casa
4329,Ig4Tc9zUnfWuz59w3GQ3Pw==,-34.5914752,-58.3779191,Retiro,4.0,2.0,95.0,85.0,285000.0,Departamento
4330,6GXU60EHCgUngY8lRnsuYg==,-34.5977181,-58.3841759,Retiro,4.0,3.0,93.0,93.0,250000.0,Departamento
4331,lomWTw70cDLApzNp5eKCIg==,-34.5671983,-58.4307061,Palermo,4.0,3.0,350.0,350.0,1990000.0,Departamento
4332,kGSjY7qnF/73/6Urrzpx6g==,-34.5758212,-58.422374,Palermo,4.0,4.0,233.0,233.0,2000000.0,Departamento
4333,tmbRjJnY2zdQhjUmgkjXfQ==,-34.5536822,-58.4379609,Belgrano,4.0,3.0,147.0,147.0,799000.0,Departamento
4334,fGmu328Qot1u14uLteZBLQ==,-34.6080299,-58.4437225,Caballito,4.0,2.0,196.0,103.0,405741.0,Departamento
4335,2/15FPAHwfnkk601RReNDQ==,-34.620010417,-58.4312407079,Caballito,4.0,2.0,101.0,94.0,385000.0,Departamento
4336,josRpRK9LcaUSfckFZGl3g==,-34.5743501,-58.4488891,Colegiales,4.0,1.0,82.0,82.0,173000.0,Departamento
4337,U+h49nxxU89xzH3xKO4oSg==,-34.5760225,-58.4483554,Colegiales,4.0,3.0,145.0,115.0,330000.0,Departamento
4338,7AO1a8oBHRWtLXFc5YuaCg==,-34.6005355,-58.3862493,Barrio Norte,4.0,2.0,69.0,69.0,148000.0,Departamento
4339,RqNrc5NQnr7Qqv1wfFduMQ==,-34.5884506,-58.4083528,Barrio Norte,4.0,2.0,160.0,150.0,320000.0,Departamento
4340,TXRADK+nPdX8mJGt+wtJvQ==,-34.5936314,-58.4359692,Villa Crespo,4.0,2.0,115.0,115.0,310184.0,Departamento
4341,uZeNveYCEEuwuKmI6o4mhg==,-34.616928,-58.361163,Puerto Madero,4.0,2.0,118.0,106.0,580000.0,Departamento
4342,hr+WAIHyVHscrTPbjlf43w==,-34.6182959,-58.397364,San Cristobal,4.0,1.0,81.0,76.0,150000.0,Departamento
4343,S8+ilKlPvjwpsnze9AsHDA==,-34.5772714,-58.4835376,Villa Urquiza,4.0,2.0,115.0,109.0,390000.0,Departamento
4344,B7VhXjeynl2moe3k/gws1w==,-34.6433922,-58.4305937,Pompeya,5.0,1.0,214.0,172.0,150000.0,Casa
4345,JfCitdXHFyPTdXY6C2ZSKw==,-34.575012,-58.4574443,Colegiales,10.0,4.0,600.0,600.0,650000.0,Casa
4346,WSF021zgXDynvkfooyEiCg==,-34.6762376,-58.4836695,Villa Lugano,5.0,1.0,132.0,132.0,240000.0,Casa
4347,I18O6o27W5IEZgYywKq1Fw==,-34.5764446,-58.4062351,Palermo,5.0,2.0,254.0,234.0,850000.0,Departamento
4348,TosNM9Cc0/2wP3ze6U/YmA==,-34.6279329,-58.4157487,Boedo,6.0,3.0,205.0,165.0,310000.0,Casa
4349,cCBfR2voz9WARU9Q0DFh+g==,-34.611825,-58.408461,Once,1.0,1.0,23.0,23.0,55700.0,Departamento
4350,BT0RN5evCOqCYCTNbV2hLg==,-34.611825,-58.408461,Balvanera,1.0,1.0,23.0,23.0,55700.0,Departamento
4351,05M1fOw336Gb1jEAjIH/vQ==,-34.5796943,-58.4722307,Villa Urquiza,1.0,1.0,31.0,29.0,85000.0,Departamento
4352,R94qV/7WS0T0Jbnp6aojew==,-34.5473041,-58.4646588,Nuñez,2.0,1.0,52.0,52.0,155000.0,Departamento
4353,GqTP3HFW8g+FcNGkCXocTQ==,-34.6027923134,-58.4356578807,Villa Crespo,2.0,1.0,47.0,44.0,129000.0,Departamento
4354,UF6J45PvzfAmdu3FWhciMg==,-34.5704012,-58.4890354,Villa Urquiza,2.0,1.0,51.0,47.0,89000.0,Departamento
4355,klDfwk5KMhc83+g5Rf1Lkw==,-34.6027923134,-58.4356578807,Parque Centenario,2.0,1.0,47.0,44.0,129000.0,Departamento
4356,2McCgVA8+t52tOmAi1tm2g==,-34.578173642,-58.4113414213,Palermo,4.0,1.0,89.0,89.0,285000.0,Departamento
4357,rpRahp2dNFYBd58H6KQ0lg==,-34.5703597,-58.4869315,Villa Urquiza,3.0,1.0,59.0,53.0,155000.0,Departamento
4358,v8G3i2iVCrFD0mDavcIA2g==,-34.612345,-58.4043495,Once,1.0,1.0,22.0,22.0,42000.0,Departamento
4359,1jQmKIxsSsRf/xuDNiVc+w==,-34.6275666791,-58.4086450688,Boedo,1.0,1.0,41.0,38.0,72000.0,Departamento
4360,bjEF6kjPBNijD/SWCGXs1Q==,-34.6097289,-58.4215867,Almagro,1.0,1.0,25.0,25.0,50000.0,Departamento
4361,uoZOHRCgX1fYm335XSNnHw==,-34.5907672,-58.4172192,Palermo,1.0,1.0,32.0,28.0,98000.0,Departamento
4362,o158ksv2Z2mK8LfTINecWA==,-34.6126049,-58.390743,Congreso,1.0,1.0,43.0,43.0,80000.0,Departamento
4363,hAqWZN43GU/UgAZLARRcmA==,-34.5554533,-58.4820234,Saavedra,1.0,1.0,37.0,32.0,156500.0,Departamento
4364,3loij33oJKINLwlH9TSU+w==,-34.5554533,-58.4820234,Saavedra,1.0,1.0,49.0,45.0,165900.0,Departamento
4365,ih2KseBhJF+3A0zfHNclwg==,-34.5554533,-58.4820234,Saavedra,1.0,1.0,34.0,30.0,129000.0,Departamento
4366,WQqe2jw+Zkhp1WW59xRq0Q==,-34.5554533,-58.4820234,Saavedra,1.0,1.0,49.0,45.0,168000.0,Departamento
4367,QIPxaYCsvLFBKEKSI1Rc7A==,-34.5554533,-58.4820234,Saavedra,1.0,1.0,37.0,32.0,133500.0,Departamento
4368,LXdbrmxrHH4WIQhJlCuB5Q==,-34.5554533,-58.4820234,Saavedra,1.0,1.0,51.0,45.0,178500.0,Departamento
4369,YQ5ZtSSehPipnrUZ0MWoog==,-34.5554533,-58.4820234,Saavedra,1.0,1.0,51.0,45.0,177000.0,Departamento
4370,FnRJpHxY0gttPFTWq10VGA==,-34.5554533,-58.4820234,Saavedra,1.0,1.0,34.0,30.0,127000.0,Departamento
4371,Cw6ofM7hqS3CVZecW3PhKA==,-34.5439755,-58.481069,Saavedra,3.0,1.0,78.0,72.0,211000.0,Departamento
4372,f3yAtn2ajtcGT12RWLixug==,-34.6165784,-58.4466909,Caballito,2.0,1.0,70.0,40.0,129000.0,Departamento
4373,GNlMRs6fPJ3o9EMLQPRxGQ==,-34.6035998,-58.3766522,San Nicolás,1.0,1.0,20.0,20.0,42900.0,Departamento
4374,FpQDAuYsFEnpr0sFHVHAVQ==,-34.5695826,-58.4769749,Villa Urquiza,1.0,1.0,47.0,40.0,162000.0,Departamento
4375,VHro1Ky59lVQaX5LPDxpyw==,-34.6269093,-58.3974489,San Cristobal,2.0,1.0,59.0,37.0,79000.0,PH
4376,N8chB9qixwO+2oPN37d7Cg==,-34.6101007,-58.404498,Once,2.0,1.0,34.0,34.0,64000.0,Departamento
4377,ZcoMQFUCJemLYXxgtCjFTQ==,-34.6381683,-58.416179,Boedo,2.0,1.0,39.0,39.0,65000.0,Departamento
4378,l6hHxcqPxdY02XPZpZZqCA==,-34.6254634,-58.468241,Flores,2.0,1.0,45.0,40.0,95000.0,Departamento
4379,CcfRDAxjfxm4nuinaV6p4g==,-34.5522738,-58.4642079,Nuñez,2.0,2.0,80.0,57.0,250000.0,Departamento
4380,N1FbT3KmUVrmSuqYFu+paw==,-34.5518542,-58.4683334,Nuñez,2.0,1.0,44.0,39.0,130000.0,Departamento
4381,C25TGiD3KQshroMITw49/A==,-34.5917704,-58.3779921,Retiro,2.0,1.0,50.0,50.0,150000.0,Departamento
4382,yTbx1LwQsLGQwt3FDdVW2Q==,-34.6019826,-58.417737,Almagro,2.0,1.0,40.0,37.0,120000.0,Departamento
4383,4pDYXRpZY0sOtKV1PkK+ug==,-34.6006177,-58.420724,Almagro,2.0,1.0,49.0,45.0,124000.0,Departamento
4384,SnntWDYggoU5OIONdk0eXA==,-34.5724491,-58.4334949,Palermo,2.0,1.0,57.0,38.0,165000.0,Departamento
4385,0pmMIG2JvVJqRj4Lo4Amvg==,-34.5752507,-58.4309326,Palermo,2.0,1.0,52.0,45.0,148000.0,Departamento
4386,eyDy98Rmh6A5EwT7hX/q7Q==,-34.5818367,-58.430608,Palermo,2.0,1.0,55.0,50.0,260000.0,Departamento
4387,PWRc0am9n6dvrGNdJxIQ3g==,-34.57956,-58.428412,Palermo,1.0,1.0,39.0,35.0,129000.0,Departamento
4388,HQZoCSUsJZZXMWi3ZGx8AA==,-34.570177,-58.4341589,Palermo,2.0,1.0,58.0,58.0,190000.0,Departamento
4389,B4a/xv/3LINVa/TT8omxng==,-34.5749988,-58.4221461,Palermo,2.0,1.0,55.0,50.0,220000.0,Departamento
4390,oUMCf0HBqRaAOUGN7e3GLg==,-34.5849143,-58.4176256,Palermo,2.0,1.0,48.0,45.0,100000.0,Departamento
4391,kXlEqBKgLN9lXgLj6hq8Yw==,-34.5861285,-58.4402676,Palermo,1.0,1.0,41.0,35.0,119000.0,Departamento
4392,m94isCpLttvnt24KMZA3Eg==,-34.583825,-58.4142361,Palermo,2.0,1.0,43.0,43.0,120000.0,Departamento
4393,u5m7ZkpKBftQ6CWvH1vWjw==,-34.5825356,-58.4082631,Palermo,2.0,1.0,43.0,36.0,185000.0,Departamento
4394,w23zxMik/WI7chjLvkAgwg==,-34.5541527,-58.4535822,Belgrano,2.0,1.0,49.0,40.0,165000.0,Departamento
4395,K/NC1xV4JAadIF9g7Zd3zg==,-34.5575603,-58.4585313,Belgrano,2.0,1.0,44.0,44.0,160000.0,Departamento
4396,/OgzF0aVxbUc0JYBAXJTdw==,-34.5606597,-58.4657237,Belgrano,2.0,1.0,54.0,54.0,139000.0,Departamento
4397,7hlQbYnJu8tDsaRKXhr4TA==,-34.5542715,-58.4576679,Belgrano,2.0,1.0,59.0,59.0,178000.0,Departamento
4398,VHYl0yfqv/1M4px3VsUm9g==,-34.568883,-58.4438369,Belgrano,2.0,1.0,42.0,42.0,145000.0,Departamento
4399,31/Tv5Eu0ouOxXQMh43QjQ==,-34.5657344,-58.4649426,Belgrano,2.0,1.0,56.0,56.0,192000.0,Departamento
4400,Bk4gJRALrSvPBv1Ibecv+g==,-34.5932178,-58.4067291,Recoleta,2.0,1.0,37.0,37.0,93000.0,Departamento
4401,eGcsmOJCJl015GMZ1tHuNQ==,-34.5912561,-58.3995965,Recoleta,2.0,1.0,39.0,36.0,98000.0,Departamento
4402,ETBScD1Kh3Exn7pBOrC+Jw==,-34.5933563,-58.4019015,Recoleta,1.0,1.0,23.0,23.0,68900.0,Departamento
4403,a0t9HAPUidBQcYB/Ihll8w==,-34.6101007,-58.404498,Balvanera,2.0,1.0,34.0,34.0,64000.0,Departamento
4404,T+9sT8WhvcBPXu2C2kv/aw==,-34.6105567,-58.4384802,Caballito,2.0,1.0,50.0,50.0,98000.0,Departamento
4405,s7HCf/PNI7npvjBjUdMCTQ==,-34.6278001,-58.4332373,Caballito,2.0,1.0,45.0,40.0,140000.0,Departamento
4406,6SA9WswOvYpboVS2QnLWmg==,-34.6268724838,-58.4549793403,Caballito,2.0,1.0,36.0,36.0,98000.0,Departamento
4407,1wm/HNZCiGbWF71XJyesDg==,-34.6261244,-58.3859524,San Telmo,2.0,1.0,47.0,41.0,125000.0,Departamento
4408,Qnaqm882EUzehMxj9g37Ig==,-34.5896903,-58.4073991,Barrio Norte,2.0,1.0,41.0,38.0,152000.0,Departamento
4409,C6LPQVhQYVZyv0XuL9n1tA==,-34.5920753,-58.3952575,Barrio Norte,1.0,1.0,30.0,30.0,88000.0,Departamento
4410,3y71mC+3Ne6ndkEGnQBnzA==,-34.6236976561,-58.5048393491,Monte Castro,2.0,1.0,64.0,41.0,109900.0,Departamento
4411,F6hK7AUkCJLYCo6VMKIqIQ==,-34.598042,-58.4302611,Villa Crespo,2.0,1.0,53.0,48.0,158000.0,Departamento
4412,p1L71HCP7vt39qFnSBd8Ng==,-34.5990505,-58.4313761,Villa Crespo,2.0,1.0,62.0,46.0,138000.0,Departamento
4413,geKJSmir9OhA9GZOyDmvKw==,-34.6261244,-58.3859524,Constitución,2.0,1.0,47.0,41.0,125000.0,Departamento
4414,mmE2gcjnQznDowGNIK0+eg==,-34.615255,-58.3632197,Puerto Madero,2.0,1.0,60.0,49.0,450000.0,Departamento
4415,x0aly/B+0MAQaaMFC6tjqQ==,-34.6122155,-58.3602301,Puerto Madero,2.0,1.0,90.0,83.0,780000.0,Departamento
4416,W1W2DipMUIll958KlE4NGQ==,-34.615255,-58.3632197,Puerto Madero,1.0,1.0,37.0,31.0,400000.0,Departamento
4417,BZ67h0CFIXPX6OaB3RmFbQ==,-34.615255,-58.3632197,Puerto Madero,1.0,1.0,40.0,34.0,300000.0,Departamento
4418,C3gBoubH7m9fjPom8yI9Rw==,-34.6055334,-58.4742131,Villa General Mitre,2.0,1.0,39.0,39.0,79900.0,Departamento
4419,NJjAYuEwIIK65lmd9LXfLQ==,-34.5818554,-58.4373921,Palermo,3.0,1.0,72.0,72.0,220000.0,PH
4420,MZ4AtjtIWG3TzKoCkSjZYg==,-34.6561113,-58.5204578,Mataderos,3.0,1.0,72.0,55.0,159000.0,PH
4421,gyQ/T7gZ0VRRw6Micc5wow==,-34.6024838095,-58.4082794863,Abasto,3.0,1.0,51.0,51.0,105000.0,Departamento
4422,DxoVKIg0UtOZaf0LppYuzg==,-34.6162748,-58.4653596,Flores,4.0,3.0,107.0,94.0,285000.0,Departamento
4423,GsT5lTrIsJVb5tuNmudajQ==,-34.5545188,-58.4915986,Nuñez,3.0,1.0,65.0,59.0,190000.0,Departamento
4424,sjfBsfqTXpSPUtarjo/1Ag==,-34.5561644,-58.465781,Nuñez,3.0,2.0,76.0,63.0,245000.0,Departamento
4425,tKaGplRtbZZFE+uo/7jcQA==,-34.5962340357,-58.3775053593,Retiro,4.0,2.0,79.0,63.0,180000.0,Departamento
